"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Time when the post was received by the system","scl5_s_createdts_time","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","System ingestion timestamp in UTC when the record was received","scl5_s_d1_wqreceivetime","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Duplicate indicator: 0 for original, values >1 are the running duplicate count for the originalId","scl5_s_duplicatecount","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Average sentiment score computed for the post across its sentiment-bearing fragments","scl5_s_hitscore_averagesentiment","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Maximum sentiment score computed for the post based on its lexical fragments","scl5_s_hitscore_highsentiment","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Minimum sentiment score computed for the post based on its lexical fragments","scl5_s_hitscore_lowsentiment","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Number of words or phrases in the post that matched the sentiment dictionary","scl5_s_hitscore_sentimentcount","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Total number of words in the post used for sentiment analysis","scl5_s_hitscore_wordcount","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Internal job settings identifier","scl5_s_job","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Time of the post","scl5_s_postedts_time","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Author/account quality rating score for the poster (higher indicates more credible or relevant)","scl5_s_post_accountrating_value","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","Time at which the post was published","scl5_s_publishedts_time","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0","{""id"":""socialmedia5"",""name"":""Lexical Breakdown Data""}","0.5931","2026-07-01","1","The backtest-safe sentiment score for a specific word or phrase (fragment) within a social media post, delivered with a one-day lag (D1). This float value is derived from the `score` field in the fragment-level (`f_*`) data modules.","sentiment_fragment_score_d1","2","GBR","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP700","0"
