"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","The date when aggregated ranking data was collected from the source.","aggregate_collection_timestamp","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","SYMBOL","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","The date representing the effective period for the aggregated ranking data.","aggregate_reference_date","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","SYMBOL","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.814","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","The date representing the effective period of the website ranking data.","ranking_reference_date","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","SYMBOL","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","Arithmetic mean of the Tranco ranks across all domains mapped to the issuer on that date; lower values indicate higher overall popularity","snl27_avgranking","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","Excess kurtosis of the issuer’s domain rank distribution, indicating tail heaviness/extremes","snl27_kurtosis","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","Composite relative popularity score computed with alpha=0.8; higher values indicate broader attention across the issuer’s domains","snl27_relpopularity08","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","Composite relative popularity score computed with alpha=1; higher values indicate broader attention across the issuer’s domains","snl27_relpopularity1","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","Skewness of the issuer’s domain rank distribution, indicating asymmetry/concentration","snl27_skewness","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","50th-percentile (median) rank cutoff of the issuer’s domain rank distribution; lower is better","snl27_top50pctranking","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP700","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.7976","{""id"":""sentiment27"",""name"":""Website Popularity Rankings""}","0.4869","2026-07-01","1","Average rank within the top 50% (best half) of the issuer’s domain rank distribution","snl27_top50pctrankingavg","2","GBR","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP700","0"
