"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3152","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 6 score, negativity score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model6_negative_score_fkw2","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3227","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 6 score, negativity score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model6_negative_score_fkw3","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3214","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 6 score, negativity score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model6_negative_score_fkw4","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3252","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 7 score, feature 1 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model7_score1","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3258","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Count of tokens for Method 7 feature 1 in the document; no explicit polarity","sentiment_model7_score1_fkw1","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3152","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 7 score, feature 1 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model7_score1_fkw2","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3227","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Count of tokens matching Method 7 feature 1 in the document, with no explicit polarity","sentiment_model7_score1_fkw3","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3214","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 7 score, feature 1 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model7_score1_fkw4","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3152","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 8 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model8_score_fkw2","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3227","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 8 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model8_score_fkw3","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3152","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 9 score, feature 2 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model9_score2_fkw2","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3227","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Count of tokens matching Method 9 feature 2 in the document, with no explicit polarity","sentiment_model9_score2_fkw3","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3152","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 9 score, feature 3 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model9_score3_fkw2","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3227","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Count of tokens matching Method 9 feature 3 in the document, with no explicit polarity","sentiment_model9_score3_fkw3","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3214","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Count of tokens matching Method 9 Feature 3 in the document; no explicit polarity implied","sentiment_model9_score3_fkw4","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3252","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Sentiment extraction Method 9 score, feature 4 score. Total number of such tokens in a document for this type of extaction, no explicit positivity/negativity.","sentiment_model9_score4","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
"0","{""id"":""sentiment"",""name"":""Sentiment""}","0.3258","{""id"":""sentiment33"",""name"":""Sentiment Data by NLP""}","1","2026-07-01","1","Count of tokens flagged by Method 9, feature 4, in the document; no polarity","sentiment_model9_score4_fkw1","2","DEU","{""id"":""sentiment-sentiment"",""name"":""Sentiment""}","[]","VECTOR","TOP500","0"
