"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Scaled count measure used in delta panels (unitless or scaled)","adjusted_employee_headcount","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Count measure for the record slice (unit = count)","employee_headcount_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Monthly inflow count (hires/additions during the month)","employee_inflow_count_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Monthly outflow count (departures during the month)","employee_outflow_count_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Prestige score for the role/entity (scaled metric)","employee_prestige_score_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Seniority level of the position, from 1 (most junior) to 4 (most senior)","position_seniority_level_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Expected total salary for employees in the specified position at that date","total_salary_amount_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Count of flagged bad user records","unreliable_user_count_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Monthly inflow count of records flagged as bad users (data quality indicator)","unreliable_user_inflow_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""workforce_flow_skills"",""name"":""Global Workforce Flow and Skills Analytics""}","1","2026-07-01","1","Monthly outflow count of records flagged as bad users (data quality indicator)","unreliable_user_outflow_2","2","DEU","{""id"":""other-employee-data"",""name"":""Employee Data""}","[]","VECTOR","TOP500","0"
